GSM2233972	GSM2233976	GSM2233978	GSM2233982	GSM2233983	GSM2233984	GSM2233985	GSM2233987	GSM2233988	GSM2233990	GSM2233991	GSM2233992	GSM2233993	GSM2233994	GSM2233995	GSM2233997	GSM2234002	GSM2234007	GSM2234010	GSM2234012
SETD2	6.30183884732269	6.37181327852362	6.22713910750834	6.22043325301518	6.5880750160137	6.71790713630109	6.57280093127273	6.2865661451861	6.73029898671704	6.4906614046935	6.21910932535368	5.75324771909641	6.61341628441965	6.49066315060659	6.7357911770376	6.53612348609462	6.45516230112684	6.35155868809657	6.46832860891695	6.49345551925527
PCDH8	6.19568463127811	8.86754426845175	7.02635643429039	6.25886510869961	6.75587742473765	5.31320222464003	7.58984419510479	7.05423009191851	5.35483330139138	8.38611810611396	7.17098314886161	7.01472823851736	7.57680462553725	6.8590570667961	5.58281588007282	6.86974125384571	8.19541598562231	6.45688491819011	7.79397859781775	5.67140114028837
RABGAP1L	6.42930315017684	6.3382151248969	6.27325318686292	6.40316192306127	6.23425194290778	6.24078323254831	6.28309059239532	6.08879848790703	5.81160956660282	6.34676356118587	6.23217819361499	6.42810745219398	6.12303866910668	6.03103176586187	6.17169131859318	6.63624248490339	6.1524687080756	6.18262179388843	6.24845073682217	6.1357187656681
UTP3	6.095005767043	6.12626487650488	6.45658061531146	6.06174908611319	6.12754894971878	5.92302062653413	7.90372585101366	6.25230932647693	6.46371118650443	6.44675208979772	6.28798278925612	6.68999585014272	6.6656352122156	6.69109568233043	5.73496378335655	6.19444346449888	7.00947912717388	6.21888592347441	6.67849160613944	6.44432183189007
CDK5RAP2	6.24472365836013	5.91095673066401	6.23436101444689	6.34536565089032	6.48149414821067	6.56956381154807	6.67380850656481	6.04441990560743	6.70388830994194	6.28471055970115	6.21334092133291	6.51926873752726	6.49900424749863	6.26231557444457	6.50088304024915	6.11550007355696	6.39901316367863	6.03292304210474	6.14659116706424	6.60158750647568
KRAS	6.37775778936868	6.37133797051068	6.29005617754838	6.7437123982979	6.27395304549776	5.87092606433863	6.24317549173557	5.98334347916706	5.80390078750073	6.3481246629561	5.87440387713823	6.83484749037324	6.34290442759915	6.1625922222032	6.11138185174474	6.35008647358841	6.29080429400456	6.05669767901979	6.33952510501587	6.11895080895209
ZKSCAN1	6.33018225715885	6.16371476168778	6.31997130243072	6.60241243874792	6.60727621187405	6.12931972916503	6.26580989730899	6.42154025100822	6.17718535230564	6.41388550607836	5.69589561140818	6.53702905292617	6.49490363004194	5.98765176717957	5.69917569410025	6.15566726515174	6.73755895423667	6.10243425752388	6.0186510155248	6.49307108725835
TGM5	6.38050233089052	5.98783493108949	6.20549506918105	6.37566671429061	5.88082244065521	6.26561337038849	5.54428470430201	6.21630636180105	6.11907286371988	6.19734972365902	6.24446327112661	5.97834336878001	6.04367709553812	5.86667007052093	6.85199044036776	6.41418773986824	5.94982576501614	6.14164220122082	6.20406374904334	6.63383621176271
RC3H2	6.66390159266381	5.59447936380169	5.83543581421724	6.43869935951265	6.31215150906792	6.48982291452293	6.57591721804758	6.05792011887119	5.89733135518023	5.9989219549989	5.64974155808696	6.66146248062987	6.00434376753342	5.88558948150801	5.92061248972926	6.4567807587013	6.19294299757355	5.8946351808557	5.83118111408696	5.9258495095094
USPL1	6.15399145362893	6.16235596929183	6.25381306838681	6.32306333136511	6.16150920202756	6.22020278481102	6.57727243197319	6.51497677106503	6.57162006859873	6.33299594921171	6.17064399886049	6.26106544389147	6.45224747179098	6.26550795418382	6.90549315386189	6.18217081787858	5.99564419135699	6.04450866618076	6.31416014126495	6.27952195886234
IL11RA	6.48422504720604	6.40716947034835	6.26465915904536	6.46168901273377	6.97754608853431	6.16547730799597	6.1210782589393	6.0634981795651	6.67967472328928	6.14465968917751	6.53841780420496	5.9288968756599	6.32013771721118	6.64410809755299	6.40187761510857	6.3642100092007	6.33266190069184	6.74448409068161	6.57863233561909	6.73229365082276
PRPF4B	6.54549007990026	6.40933594932755	6.32099183449517	5.99932376657776	6.49731809294953	6.37472873129883	6.61769392773007	6.11969872297808	6.41961371476369	6.51975528557256	6.03011221496822	6.25490206550036	6.59780930271968	6.63365611462442	6.19282532738203	6.30774622732842	6.68415313495041	6.34936033921926	6.57609787707847	6.12950021683022
MAPK11	6.44034536056822	6.40452272372817	6.43348813043168	6.37947494989164	6.24140810516267	6.38864756867345	5.94991466601012	6.40823165125179	6.26331841825344	6.2370246445388	6.32011812221636	6.44121889066425	6.40960494106364	6.27561652061781	6.44732240540947	6.36528137196612	6.27460649355729	6.31249977840979	6.09440828766001	6.35424918957939
TOR1B	6.29761235372476	6.60382323574775	6.35413790880199	6.24059495189608	6.56815448874359	6.81371434736841	7.20242082194424	6.30638902873404	6.25793423034534	6.33247483551114	6.48744480154218	6.31792410475097	6.6797572088912	6.76019132755856	6.23489238510117	6.42290213713327	6.06726912981573	6.52058130669342	6.39993102947245	6.17501113494861
GNA13	6.71596029230144	5.53384419670731	5.71615947860981	6.02091222523454	6.01796200697352	6.51641740428949	5.92739559954452	6.55874022212279	6.08801490722662	6.02532614872981	5.83767074077843	6.32599318423943	6.006019823135	5.82970061515938	5.95077450525684	6.16818726133057	5.84913210002894	5.7922933146998	5.37821426971089	5.53513822243132
LRP8	6.45002352696176	6.24228650768208	6.55253229021073	6.20372471392314	6.4648366005364	5.88684774361657	6.11054994384835	6.22753801005996	6.13896202783946	6.37715129499264	5.79956815575691	6.64858855076949	6.13142532334872	6.03536833445353	5.92621761272679	6.82078016145893	6.76052636020303	6.09460924389618	6.0950549669423	6.00009943255388
KLK7	6.43768597606304	5.84305045110267	6.87709901688304	6.44140410553377	6.0226546340965	6.10578231419715	5.8742665721424	7.0188778660388	6.07849388435054	7.78773269521533	6.37990695670228	7.76921449931834	6.36249837790744	6.19867378033537	6.43842827512681	6.17615239595103	6.60223875095891	6.02209795150987	6.3169210428884	6.18407665680603
SLC37A4	6.33558792355044	6.29016378776326	6.35341219107246	6.23021932480864	6.28372408321914	6.268889665258	6.25103419557668	6.22721764987334	5.84622660084972	6.24930437780052	6.4327535135603	6.3018655871674	5.98922885850521	6.24536859402515	6.26869784457211	6.26285961397458	6.14802779964181	6.0127375916924	6.11359169090266	6.19894814698225
HMG20A	6.09565607275504	7.12541996497428	6.4519515208887	6.52282387585361	6.89343525583445	5.68233138959499	6.71167832503922	6.39593330610716	5.95540668409033	6.56896926564506	6.41315103794199	6.21649964320433	6.86094219057386	7.16841528827797	5.50597039109372	6.80138299536504	6.5120525867574	6.64826434732794	6.36385914266833	6.12144698359777
SLC38A7	6.21089680777597	6.18171016183655	6.44336438234985	6.10331479430027	6.47890574121998	6.4485588909623	5.96921925821755	6.5667723616669	6.36065938312079	6.25094585851375	6.3353202942357	6.2577121190595	6.24194131557628	6.0328361444205	6.41838536810985	6.47162175662152	6.39905860756807	6.22942340758186	6.14005724654571	6.39724341778475
PCNA	6.60247373607413	6.69412077370367	6.62889570546129	6.11916970084705	6.03996643899531	6.11083933655821	6.81885740428069	5.96600299560494	6.45370788576404	6.36980355748897	6.19708089158887	6.12701255133502	6.63258717048065	7.49709012304973	5.97410341185358	5.99814056543662	6.35718109765956	6.3229370974428	6.7573434368063	6.80549929891642
SETD1A	5.94509794535053	6.32470192989417	6.37419448851917	5.84644467977343	6.30981796846634	6.87132081503543	6.57560538717855	5.74726317569657	6.21085599766427	5.96040640327448	6.11476984399667	5.77723797548238	5.90975661804336	5.84584906927757	6.20435843528375	6.35341861341465	6.13858853824567	6.27449624051856	6.04824543394717	6.34043612939388
GPC5	6.07653952933869	7.36335774328326	5.89808134988322	6.67513978702914	6.91687819710625	5.94633794816633	6.41055440841404	6.056782494957	5.61272544655065	6.28177664729851	6.05629027089111	6.39716370691767	5.99356372119496	5.9986657002231	5.14876161738521	7.05218284491597	6.31198590560512	6.65190707591686	6.08840650007754	5.73964418325343
NLRX1	6.26495286894488	6.19341079471495	6.10583784407567	6.4863510370337	6.35269901964629	6.0999653932877	6.35477737551491	6.35050559678834	6.68318320160384	6.19223804891937	6.50764842198264	6.03729845122941	6.26735648946952	6.35496467200844	6.31307349812112	6.27401762847207	5.9172396821812	6.16457460794692	6.10427461585502	6.5993612953127
ATF7IP2	6.1225631748948	6.13567643661224	6.01892615034863	6.05200139460064	5.83621177579301	6.22239535835741	5.87508390644247	6.16791775360116	5.98624524399037	6.11359483353536	6.65152413068934	5.94838979022605	6.04422175646611	5.77552343535316	6.29784287285702	6.0099829126231	5.95598966244259	6.04572228835709	6.33168497291605	6.21038206463592
SH3BP1	6.1260654057548	6.04187836896121	6.13499032496403	6.03430313354223	5.96943015019054	6.07664026918413	6.02806454334258	6.10356799025172	6.15436460826766	6.09078616152448	6.13469428547884	5.9211037022	5.88549913003778	5.72217273033582	5.99668350894561	6.20859971751638	5.67653117662285	6.13782899781347	5.74802758811337	6.06588232883331
PAPOLA	6.50339423356529	6.49680460123245	6.17957836085469	6.00113936268375	6.4283189167235	6.84297515670022	6.49914950917042	6.15665589505956	6.95815324578977	6.49258442503274	6.00175969780617	6.10483722113409	6.40730441353935	6.86569033904225	6.85050846616856	6.05847244010575	6.6361642470458	6.21042436331987	6.79282600744383	6.30487305272733
NETO2	6.32095740472012	7.06215731917897	6.6605655390164	6.20829468913539	6.46241220964712	5.35325347933948	6.73107838556691	6.14170255857235	5.43798882706744	7.14871185783638	6.77825873542466	6.58640267935835	6.5103014136523	6.47318479745904	5.7847100862879	6.5126822339412	7.22074959487653	6.43373783997124	6.77824379926345	5.62147080124407
PPP2R3A	6.43041005193979	5.99334392731458	6.2780412000336	6.32999575125996	6.19267886442278	6.37528852013881	6.24857092610856	6.08864856063213	6.04520938453774	6.00951109422798	6.10911974995966	6.10453535227236	6.22292728098056	6.05783251636596	6.33266683780844	6.31430409210567	5.99207609279858	6.13190188046609	6.09985549334747	6.45873544025415
SARM1	6.1296013016354	6.14104696896517	6.25213932157362	6.32220491851952	6.19196101038223	6.32704738105522	5.81310272120802	6.16765128389526	6.24549949433421	6.02692611911644	6.35800284364514	6.12263059696565	6.41444125748558	5.96134474218518	6.2896268764671	6.50347173319835	6.06220921510156	6.17693126478982	6.05368113057184	6.18458337370401
TOR1AIP1	6.51227691969202	6.03559571771281	6.07299292106586	6.30588736974379	6.53654486558704	6.36982990431045	6.55261794446791	6.0924853189158	6.51090909816359	6.24238261855845	5.93644179689163	6.43092934357892	6.42934226349004	6.24300580043085	5.88323860991679	6.40013987722344	6.45071295571816	6.25948876500831	6.25107608663917	6.18913185411406
G3BP1	6.74354219913561	6.22459636647251	6.1381035800824	6.07954386642381	6.08407305278936	6.48723693664493	5.80874847822609	5.90755881964291	6.61768209694188	6.13433279027777	6.46644591894215	6.11720352924584	6.02747819524596	6.33184593718722	6.34876654229691	6.26727867463471	6.00622823066886	6.19928928877336	6.44945939614289	6.02464871458636
ARMC6	6.22681824864699	6.20358110436166	6.10963650188118	6.26918795150824	6.21639235133008	6.45461776846675	6.47511060042058	6.05586776342915	6.01352686193963	6.03888857659225	6.18297991311069	6.28687885191517	5.91445136633428	5.85159334408646	6.17454810823842	6.20590702128104	6.23147735241631	6.266414191954	5.79810231194651	6.19126151299617
PDE6G	6.27440755789301	5.88100424495065	6.11813450232677	6.33627886373229	6.23616317023166	6.12864449235276	5.8841513093225	6.48669700593271	6.27275062137012	6.08483188685686	6.35231753294585	6.33964475023376	5.99105283125301	5.85908544600565	6.83924698343438	6.25204445185123	5.92081221729412	6.04625629115535	6.04972636445363	6.14175498227497
BHLHB9	6.77987795613894	6.99190443583566	6.92503017415139	6.3633973448092	6.20720676848763	5.86121113266756	7.15463364178185	5.90363423426974	5.61733626302352	6.9403222766406	6.54525265335107	6.84041159970833	6.70453776806096	6.36372637255364	5.87285599119125	6.29847568178774	7.2630120085578	6.40247799027557	6.83517114211957	5.71489232897888
DPYSL4	6.06874099431248	6.93006524509616	6.35262104427654	6.37957616242725	6.54249930652564	6.45981070796574	6.53354748836842	6.38932947867133	6.32515234721307	6.66568321565535	6.16452921087593	6.60046382917351	6.08886880440801	6.5110379221343	5.96361469432463	6.24382841854581	6.65524776689156	6.15925366588831	6.25663296391388	6.19588061605781
OLFML3	6.23688294913154	5.50634864606993	5.87785804004417	5.8768804662169	5.88683517939095	5.46145170103674	4.98652091677043	6.27363493280158	5.57952134849289	6.34569841590648	6.19117466787844	5.89435935463845	6.2511476346417	5.75380564750549	6.49625591568719	6.12590171417185	6.18607211176187	6.30859623530522	6.0534692569549	6.43678897118489
TMOD2	6.70348501123528	5.94164840326062	5.89801658612435	6.07846253013472	6.07335915981123	6.13713159123681	6.03110952034319	6.0589649629723	5.93195311948265	6.09194129939395	5.97511235214217	6.3256302343037	6.07523976373039	5.82265358576507	6.08366780479042	6.30477923441688	6.2930519284263	6.13693805594262	6.1151577469371	6.26328279813655
GNG12	6.59405284231892	6.25861811039023	6.05554986497293	6.67283268812516	6.7014703940452	6.50323200276991	6.295121096773	5.87229929888598	7.36185363770177	5.96823005476238	5.92767677563872	6.04222022318867	6.33710112668185	6.54249001574073	6.36938398274164	6.0618743160034	6.03199703789769	6.39524725181614	6.55773304110668	6.6256100924273
CYB561D2	5.86814109262636	5.73790612762329	6.62671654628394	6.48338460608438	6.22449137324064	5.98735827287793	5.85127334426617	6.30060164732888	6.4634733195389	6.06450405089192	6.20603971460121	6.32616592689458	6.41929739049706	6.11333820909103	6.12148754636539	6.36845863026196	6.10247503235884	6.20926970365879	5.94365199246695	6.54848459163496
SPC24	6.5297286622061	6.14819666820524	5.9214134018645	6.2633345057011	6.34181643372046	6.44999785521006	6.43308483426341	6.78938640426682	6.55549924849269	6.13922769837136	6.07350450845549	6.34516643336207	6.19746430111079	6.09594792096004	6.40803270269428	6.26304802957007	5.96823520509194	6.16537004108158	5.99766891100069	6.09366788504908
RGS11	6.77768548817021	5.87440007346615	5.88488558706579	6.44707518503962	7.00536883080371	6.30120214770338	6.24783859705131	6.96160935779073	6.69604819338665	6.38531406620902	6.09715748702892	6.75792102981754	6.46583401550454	6.34669112434651	6.21731876279655	6.18686302795932	6.69019586159874	6.47136696296779	5.89624962526239	6.25431990326458
MID2	6.37389588048559	6.11526087074962	6.11812885765821	6.26179961992895	6.14067929206361	6.37848053098698	6.02705284457228	6.28719355424604	5.9928311987333	6.13530324285861	6.54781731500496	6.25031891032208	5.96862794071305	5.922930082404	6.37846829274926	6.23260527948567	5.92131110661187	6.11530327194471	6.32915777762814	6.20849626451508
PIK3CD	6.15210190421349	6.53036179409164	6.20354013990762	6.09378907059822	6.16120483170402	6.31475641449555	6.06245853005217	5.83467881197089	6.32814724180928	5.98030296080343	6.45979920088677	6.0660425114414	5.96298706601531	6.24060957122109	6.29679515425447	6.35387492113029	6.12261589822347	6.33273216713403	6.28374041205165	6.36678673933911
MAD2L1BP	6.23716976138451	6.00120163476471	6.56037414903703	6.16387241626547	5.89015784818479	5.95298188998699	6.85474937359219	6.46196528852437	5.8507356320396	6.49627922288842	6.78865430604026	6.68873024082204	6.40788433993648	6.12317595632815	6.33479777711823	6.56122574275396	6.20370318202247	6.06231526810396	6.02617899505614	6.01805909950943
ATG12	6.08932025297019	6.36407567250948	6.02048367388796	6.33235001426441	6.28212620234869	6.29057458535046	6.51510944476454	6.03149089310426	6.23676382564724	6.23690947331413	6.05282214460251	6.40126235709359	6.10039002989526	6.3673958983811	6.14987919720917	6.20086173938105	6.26019979450669	6.13835631453309	6.39804764781071	6.02890866458245
SENP3	6.15919217469669	5.91147031379189	6.47159056767698	5.98978293784781	6.11696090872223	6.50159394961109	6.20187652184483	6.10304539196847	6.97191085398573	6.52822153858616	6.67574495472864	6.51227294197307	6.22427424649545	6.32671451186943	6.53450782108862	6.18818229802059	6.58785006678518	6.37219918882566	6.41011246570725	6.53995602034074
MTMR11	6.70025629778531	6.111115750303	5.97829154112019	6.01826968520581	6.12628438652763	6.48237016583964	5.56425748073041	6.39640004306428	6.33169317373579	5.90504269403823	6.22804114114647	6.01802227555606	5.90232529312052	6.35096659074289	6.30380575083675	6.15911182383289	5.93986320326107	6.32513519722548	6.396027365108	6.0254641142325
DHRS7	6.10868404256013	6.17909379244692	6.49257864156588	6.27305836357882	6.05018134900036	6.24819752086658	7.06780927121629	6.48539127434125	6.39576963861653	6.22222385940001	6.29658267054335	6.25860235126147	6.55741903453709	6.67823505209191	6.20617229203823	6.17465400291003	6.34803975614184	6.22954980961406	6.37789569969929	6.00179032696062
DLG1	6.4944502618456	5.91404340218741	6.06680792932652	5.99094082840491	6.40238124252132	6.88489313495368	6.58318804545798	5.97485571685818	6.15668154353782	6.26442146308519	6.02946646811658	6.30973229960539	6.24754687031176	5.96117915779074	6.06019224918056	6.18549628665385	6.50719458498221	6.20439770192599	6.12606718770581	6.28718663772279
NOTCH1	6.50865309877178	6.29895966226615	6.17948324328068	6.53297672546428	6.52804264976895	6.54177448147747	6.55819935275581	5.89554954264324	7.19018619797916	5.7158623294684	6.0947952610872	6.19058767743499	6.53426392610982	6.28673882858282	6.36753366019757	5.91346797297372	6.00980865183997	6.60029471498612	6.57576495575864	6.92117210475591
RFC1	6.56144088700471	6.15651153991271	6.48384752395052	6.12249489385712	6.47692377500816	6.63283204287356	6.42673682529015	6.00594532054266	6.18942334574711	6.24718272801965	6.20130956149603	6.24138988323409	6.90057492246204	6.07685424139736	5.96670974670103	5.96800466959463	6.3674050290943	6.25343348222927	6.51799154143137	6.28011659574536
GDF5	6.10243482632418	6.06288723702513	6.29595412237273	6.14861233353128	6.17339071386652	6.41139113756925	5.88777489689832	6.67330300135014	5.92500527141762	6.10093276767399	6.24866144808922	6.23100274479409	6.11607632047477	6.03919277935863	6.48149308309163	6.24537873246874	5.93111682940515	6.11015010419954	6.04160242074182	6.31611008952225
SEC63	6.26709128570156	6.35832123097348	6.356752789786	6.31112332028155	6.30423590732155	6.09091040367624	6.60907290517002	6.09977380659027	6.06713558309535	6.3648450877661	6.25542081397415	6.39690630344716	6.40317282541347	6.3460230683738	5.97707774289169	6.48440549505728	6.6234657084271	6.05854660468694	6.16258809708337	6.13392177461161
UBE2S	6.47293418070366	6.38901298667136	6.85529619815669	6.05144614124087	6.24046841776381	6.28446201899891	6.73737767251022	6.75328921997043	6.20950253525124	6.92065894182277	5.75021133200197	7.07319170980304	6.89257669387919	6.673711873265	5.78906527407547	6.41072408183088	7.26693691033878	6.3123986748108	6.39920502533228	5.94019974488848
PTPN18	6.56404220086517	6.07720712013171	5.9209422738604	6.2366831028541	6.4449266425707	6.27138765833133	5.90700101135215	6.53720715273101	6.25736293666635	6.0880855994152	6.30358943376497	6.08665896529139	6.03821204999319	6.21714294541354	6.22733571815578	6.54841165831015	6.0582249390299	6.31464577929073	6.19046922052894	6.35868497429577
IL18BP	6.47480730475973	5.95782109306918	6.12069982444252	6.27943409631809	6.24325786202093	6.15122725788582	6.07561299053431	6.09344743130582	6.2894703778668	5.97977707436293	6.33668757885453	5.91589611201051	6.03551546493149	5.8767471464721	6.37349958524116	6.12628735162819	5.93058465530373	6.00857356197941	6.04614200377232	6.3997643612025
MRPL2	5.91360906597017	6.8289573499024	6.27224322786308	6.63612941658101	6.34029528466635	6.11915245288327	6.55709892075093	6.381719881911	6.0534019713487	6.11434100165249	6.40133271241259	6.53799168528189	6.58213652600881	6.30973787899158	6.11004096005891	6.42845713908229	6.4447636154678	6.09401683608574	6.51135665714817	6.39721465206854
MAG	6.15732773329072	5.89359906145354	6.54463255708267	6.56247616878054	6.11716987619409	6.56126672398293	6.51048050662496	5.91808496836621	6.32341230338204	5.97607708259059	6.1544596287722	6.52529834911104	6.54672017519793	6.31503392780354	5.55797831855297	6.03852664308908	6.26977495755181	6.41367892078394	6.35722214861121	6.71595770630731
SART3	6.47514497418862	6.31583958504234	6.0810680039327	6.19838068269231	6.48085635743837	6.56548936158612	7.1998395251644	6.19360706566276	5.95902514809578	6.19737980264301	5.81299401254877	6.37657969926333	6.33644421116647	6.19049771641418	5.9450557879394	6.16426615083682	6.76835566105805	6.13225008586975	6.46138450978877	6.34721363567704
MMP14	6.23078561627	5.87195254772942	6.0701377836143	6.28665785761878	6.15034133277595	6.21204075390404	5.90169712613337	6.08896160212851	6.00404710834656	6.06566825744056	6.27823387894131	6.18030108174185	5.80769302466771	5.796713247005	6.22980893247353	6.19991642523215	5.98296103443827	6.13849211611032	5.93423481895814	6.1803348820387
STX6	6.41354572166771	6.58846964238972	5.98869879270207	5.761905072906	6.13312174656328	6.40798690108451	6.27756947667041	6.28278750160544	5.96507347879864	6.3687393922261	6.29660438174252	6.44058404442294	6.47606712086412	6.18157358963054	6.21542736143703	6.00172019639903	6.69775828704372	6.25449015421513	6.43915034019928	6.57040175779423
TNFRSF25	6.61199053480068	6.60868990438052	6.04460107725159	6.23859369636521	6.69480376302708	6.46262054853545	5.82212968489142	6.68248058672236	6.29917631715102	6.27914153319017	6.31047797421357	6.36345586498689	6.29160584507392	6.55806394654819	6.84906933541576	6.20877694481598	6.33553805108633	6.8026303788407	6.6108710655477	6.38621162504536
KLF6	6.39577774531761	5.8713997964072	6.1728194538051	6.43124976342923	6.57396790131008	6.81846888186737	6.558244545238	6.33821315790192	6.15007529450927	6.185071477724	5.94206560824525	6.45858585603334	6.041232994241	6.04641939995325	6.26869645284248	6.19781610781339	6.30385645303765	5.93374356563303	6.06165694918917	5.83566694030435
SIGIRR	6.09846202583809	6.25811919350168	6.29006142720406	6.53809314142477	6.24167220551107	6.49070014112708	6.27669360395358	6.34178704911039	6.93929616207688	6.34242091558952	6.05599181826503	6.18073269438265	6.26272213763856	6.85524377646178	6.3651092660965	5.91483377165208	5.96003473184507	6.47873702658914	6.0113335861111	6.28786052004369
MXD3	6.24326987014048	5.90541307697605	6.00841163302277	6.42021398732506	6.32306887544621	6.19129563474534	6.14503514842304	6.55024410361968	6.00216202754122	5.89598784340941	6.16797506607474	6.33674478097742	5.94923275987307	5.92481095568918	6.20194779189786	6.39144181692879	5.96952206833982	6.13588390833497	5.99377537246436	5.9765445006125
PIK3CB	6.15592695384474	7.15218213108585	6.70324664441589	5.8027774196156	6.21587035864245	5.90204022438627	6.33495989293815	6.28494190459886	6.25980528436281	6.52757933604207	6.42743341902353	6.31056947261247	6.56636422171883	6.59122486810852	6.19937432941451	6.39361359151246	6.70129786075312	6.27096285286915	6.53403571538986	6.26644542902213
BAMBI	6.19839139323183	6.28184108006695	6.1792098057855	6.0448467870798	5.85288039169289	6.5032363304398	6.84925825512957	5.8527662834709	7.31671730518383	6.01962111948946	6.49865733570327	5.89211955312587	6.49730849103595	6.63986545420508	6.70998370108364	5.81372248928469	5.87430095454394	6.07924985664597	6.59138541220333	6.27475531468961
ARID5A	6.52157234815731	6.3370048071333	6.11167311596941	6.13712639917696	6.31104622396387	6.51798894849642	6.90728574440033	5.91752461121466	6.3310189042148	6.04407449157945	6.13626915581904	5.83082712133387	5.66705745949315	6.48642378560379	6.13259323405745	6.21869083747034	6.0456003583636	6.20031512049404	6.23091948972633	6.08724134361106
SLC4A1	6.24934588930975	5.9494736847866	6.00750067659855	6.39715072109196	6.27249859092684	6.34399494085218	5.94046109532312	6.42317271197444	6.0351652028749	6.09954025540077	6.22391656532771	6.20063485230623	6.00971045159358	5.94095928200358	6.26416783422773	6.35470268963025	5.98538711590166	6.15571953331461	6.08901679908554	6.14555983835728
SNRK	6.41755520312925	6.71434267355599	6.28004390516229	6.27432651582241	6.40229922743961	5.9328997562262	6.7646798088192	6.19651723221811	6.15802371068927	6.59460907649887	6.52564901646855	6.63116966112159	6.57536968467828	6.38318814283301	5.89409858748385	6.44247144332842	6.70425620370812	6.33594306333484	6.50154036265045	6.11568013459036
TMEM186	5.7219079455725	6.47386582652707	6.74081849314498	6.43828878436858	6.26595498380959	6.02785276306531	6.62423468724924	6.17618715784709	6.28673190845985	6.46252878943599	6.47368282239025	6.36291806595675	6.59004930264745	6.50059830846093	6.06497357700217	5.91063710401925	6.75287350391867	6.18091795369812	6.74695423321607	6.76006663278072
EIF4ENIF1	6.25671511505435	6.50886824827095	6.53840039469307	6.28760603722606	6.59597651680071	6.29580599710942	7.05057438993229	6.18101865066885	6.22427113694003	6.68260632679487	6.23962519506005	6.57949308654931	6.79048272318506	6.69526173382723	6.11486786936609	6.31345899267611	6.87240430404614	6.32097972699212	6.75871029269172	6.25937203286233
TMEM106B	6.92858081438711	6.03192381278439	5.6983355835764	6.98916770352583	6.05471472763006	6.1446238009397	5.98366126211951	5.60732037190069	5.79491051798022	5.77026679682805	5.6452053011808	6.67945654585828	5.86236492218239	6.0358986797586	5.66163679026134	6.3487963907956	5.7669635954449	5.91193203484677	5.95758107411228	5.83298112041625
AKR7A3	6.36649764638115	6.45348464281154	6.67302332859417	6.31000320486656	6.4710256574271	6.13096204854723	6.14517131631261	6.27999789730622	6.76967497400961	6.5599588767153	6.22988444870371	6.55000844949426	6.62292761519458	6.33352458944464	6.41460599791128	6.21056760190548	6.14999249440792	6.23953397897671	6.4114858447135	6.44261019601598
ENPP4	6.42621483763879	6.62038279798214	6.57857135643417	6.20341635610419	6.36804475193028	6.32588542456638	6.17922643988074	5.93241226257021	6.15910507681339	6.56130000646817	6.15681021019466	6.36742405510268	6.76102551451315	6.6971437074352	6.00596428734055	6.16808177022847	6.54782007483449	6.44563081355526	6.64896032573483	6.49271199038934
EXOSC4	6.26153381781633	6.56937416753548	6.47231254939538	6.27607057743527	6.34201654368701	6.31059432839913	6.72643719709372	6.60542575348391	6.34344681716737	6.49972468397748	6.27456209803371	6.54102676067417	6.61421422692915	6.62367189855239	6.2954885489866	6.29036016617817	6.51414250404353	6.22230444968115	6.30254204058451	6.34412070898576
HSPB2	6.00119570895729	6.10190861983491	6.12999122270526	6.22003988705208	6.22266279810726	5.95640246951315	5.85126869094039	6.35435739084983	6.57336459775351	6.15712593049631	6.32065426328247	6.06260922624141	6.22811226835321	6.40697303035809	6.69405927641026	6.57103751967807	5.96522279692796	6.28475159373815	6.43468189327641	6.56705195115027
YIPF2	6.39142918116402	6.15919120009688	6.19428530020749	6.37735237020052	6.2024915541983	6.55209931270369	6.13189442665123	6.18934230736425	6.12297954419477	6.0135410595978	6.20224430510995	6.44487588702878	5.93845312158296	6.16689280916441	6.14262104141873	6.14686189828573	6.08484177321259	6.15384545070713	6.15883117759607	6.21647131072799
SRRD	6.30700499795777	6.66397049608598	6.32394550946332	6.1771001111576	6.09719137609101	5.82888230895206	6.09935716254887	6.45677139000893	5.90100319461349	6.35912944466112	6.89498308032481	6.44731872737656	6.77547043589447	6.3350929035673	6.95549944642487	6.37031628540393	6.24824807719307	6.09656523132198	6.43903894806157	6.78307023098529
PKD2	6.35124203924465	6.50070559960256	6.30418861829848	6.25225132455791	6.81320022879979	6.3006006862002	6.66737311731681	5.70411548710507	6.96619457451393	6.15360578609263	6.26380269304814	5.8471697459448	6.47830149175391	6.88526353944363	6.0393114757518	6.32711195621051	6.34292268110044	6.45844975168586	6.61702984629943	6.85152823229603
CNOT2	6.20470889394862	6.95116627332614	6.50837893558858	6.09223161121247	6.39629479156017	6.32992346618635	6.37703350185198	6.18065369311634	6.72517526022564	6.38823921289533	6.53775563331449	6.0944055580902	6.59158028600861	6.97657286642441	6.66652765846193	6.43403299187107	6.57957854343265	6.46501806200961	6.73332255058476	6.75940797079229
TMED1	6.42255841401503	6.21790298352493	6.29076219988359	6.14589595832242	6.39583196826746	6.10418248024781	6.25293052344823	6.07928094940223	6.56788215482625	6.12539834656157	6.14798162668358	6.44051459559951	6.30457135279908	6.21544353414688	6.21470389160678	6.33787388421131	6.25087603060574	6.1558998112599	6.17315319579537	6.38842567115771
