GSM2233972	GSM2233976	GSM2233978	GSM2233982	GSM2233983	GSM2233984	GSM2233985	GSM2233987	GSM2233988	GSM2233990	GSM2233991	GSM2233992	GSM2233993	GSM2233994	GSM2233995	GSM2233997	GSM2234002	GSM2234007	GSM2234010	GSM2234012	GSM2233971	GSM2233974	GSM2233977	GSM2233979	GSM2233998	GSM2233999	GSM2234000	GSM2234001	GSM2234005	GSM2234011	GSM2234013	GSM2234014	GSM2234017	GSM2234020	GSM2234027	GSM2234029
GREB1-MTUS1	5.62797291358916	5.93614454906401	6.37810807548415	6.19138763194897	6.47416570544424	6.24507066627415	6.82994693256659	6.52044928666875	6.28576937786198	6.24616464329256	6.78747943503691	6.50921468253487	6.2687655338722	6.27079485387992	6.46040091492655	6.27375440456728	6.46414529179336	6.3128813787942	6.32450402962604	6.71854233292302	6.05726032089396	6.00641305149951	6.31802165082107	6.32438573128523	7.24657032313588	6.25132287922499	7.15513766483949	7.06765292275925	5.49944238115044	6.54207699821289	6.07069142881144	7.11246653401366	6.4151444105734	5.76470367516367	5.98908084702697	5.04029942262807
HOXA2-MTUS1	6.46833482719515	5.72696076227163	5.52424319106585	5.33861759839652	5.75004404401845	5.58400255549593	5.07025289910423	5.64603684694369	5.15229811934816	5.42871251495686	6.42986749595883	5.54853223708496	5.50945798515338	5.50729010309843	6.15828356112043	5.52871269772491	4.95604570204378	5.77953078114891	5.56436545119361	5.96984071733324	4.65610322923834	5.43775411381995	5.54966217735752	5.62156594429939	6.90848979179063	5.48947918712716	7.19316032468564	5.94767468535103	3.61184906717888	5.34995280279966	5.22298116402483	6.73622742685255	5.62364270727838	5.14098935688999	4.69227732383332	4.23240810175592
HOXA7-MTUS1	12.2164817274347	12.6762817409996	12.6395183648615	12.2900369723943	12.505895644687	12.5387233040466	12.4884575942048	12.695288517783	12.765184523818	12.632248998239	12.6816481244149	12.7540097125214	12.8052845898615	12.6727291297861	12.9031763215791	12.6994046262405	12.8532748310651	12.6784118233456	12.6376308039341	12.6173526003153	12.8146723980127	12.8476716458654	12.9371656011106	12.8492130075394	12.5951564817506	12.8830010468108	13.2837796314752	12.6984685984965	12.7930001185823	12.8893159167451	12.7486718676382	12.72755340921	12.8183733185914	12.7732915508697	12.8879767541549	13.2770762467324
ISL1-MTUS1	7.60727698279095	6.82863556105627	7.361414434773	7.47822387424685	7.52311142450964	7.74923266724568	7.09177676940257	7.54259346128578	7.6525391575895	7.34261864661923	7.88903146530041	7.30753417633258	7.47345506633147	7.40031682009956	7.70804831422205	7.52598999400487	7.31198503367185	7.49180275671554	7.51628231841033	7.70213998593422	6.95807670942058	6.82357062751043	7.23596285509898	7.39633187553692	8.53268883400507	6.9881777209511	7.75399924938432	6.92443348375051	6.39621629753026	7.09652211181732	7.38795179996363	7.98229256613836	7.65203943699692	6.87239837234281	7.15565087915246	6.68896062982658
ZNF423-MTUS1	7.71939573791923	5.4306694587127	6.3090771391086	6.06377403670108	6.27331434819688	6.73508811813588	6.32587072651933	5.96853018177171	5.43814408410508	6.03517716569853	7.04007439398042	5.76693352193968	6.25581149812146	6.04143143183515	6.59187029108622	5.91671889494766	5.52986277912508	6.14647349156745	6.31973580028735	6.57909674036144	4.54405355348662	5.59110542573228	5.55142779478786	5.28077910061889	8.18658476029131	5.36531207027235	6.90939059271675	7.06561147792048	5.13761070829736	5.37407059401944	4.74671680208095	8.02608864479363	5.99302185532683	5.25397762576567	4.06115601569867	2.44198555682709
HMG20B-FBXO21	7.34919072500003	6.93312748683766	7.13524325844011	6.61991674365601	7.16979399963449	6.80455099504624	7.86685591536002	6.99264040778183	6.78588175693355	7.11017112915488	7.33763804458482	7.34470289877405	7.19906610300532	7.0275130056267	7.85538950539197	7.20275593746024	7.3014719280375	7.13143178162656	7.03315348801013	7.82457627485971	6.86603018355825	6.90884455923613	7.97819669674706	7.37524657444308	7.69319890694864	7.33877516925999	7.75028860669788	8.75319008386897	6.15110604542711	7.24922549648866	6.85377066110051	7.42463721572882	6.8899167958506	6.70844877447965	6.89773216008727	7.29043420610768
HMGB1-FBXO21	6.4312760790352	6.38828379462115	6.18110187529564	6.24465000483451	6.34107977801598	6.13183186918958	6.1068448119829	6.32931450680167	6.21535054064458	6.24696424704061	8.3451167636189	6.06188344891396	5.90452896134171	6.2014591007033	6.66055669508241	6.25393158448018	6.51158887005487	6.17214046971189	6.13396606105069	6.24555191057301	6.64200032396683	6.63211170453528	6.03061995304324	6.11408470315652	7.07005184266251	6.32834719369116	6.036859757906	6.78461205057019	6.09655147841424	6.23346007449159	6.34677666793014	6.79927276456458	6.10093977244905	5.44556892021618	6.04367276887126	6.49626125471184
SOX3-FBXO21	7.91512072649985	7.8971457281348	7.77152424212477	8.10461968609141	7.74612645623316	7.62880771442789	7.55334983727209	8.06808943224416	8.60344601429355	7.7712986823756	8.34521668297134	8.05693021020045	7.94682691664536	7.90720024458028	8.12557734788368	7.85085053925087	7.97917279877353	7.8220404326245	7.78176137133809	7.45627232330025	7.83798895207266	8.04818603620915	8.36199383420535	7.75200210993202	8.70837115295292	7.86442722785128	7.91593174999672	8.74155798485756	7.69166336611057	8.01017012105888	8.00534460264545	8.57443573463624	7.99767176254323	7.06003875024636	7.72893799215005	7.67680276707382
ZNF711-FBXO21	6.621734209021	6.46307532826761	6.44481469769343	6.17903357195343	6.76587209200524	6.28385939713058	7.29213245101249	6.65556820688525	6.32023421154996	6.48592440428462	8.49372655268097	7.66045952588809	6.82503060037071	6.55240843247388	7.33394704457478	6.59600087626802	7.13835329748223	6.71485947110283	6.88930963170117	6.82463962473507	6.66615744783979	7.66762527495034	7.09823078531964	6.83527956045145	7.75373125140371	6.7582169997473	6.81837250866155	7.76409988433488	6.57153742485495	6.93531201425718	6.84539179598744	8.06948693109355	6.65915877750658	6.38800402412606	6.95576526775656	6.91046556206398
PHF21A-FBXO21	9.53494552277397	9.99053280209637	10.063282450232	9.92741958372548	9.72944050817344	10.2885437254231	9.80272416344414	9.92274385434712	10.2161299967573	10.2057311554687	9.87470855960044	9.6068704762333	10.1752497625147	9.92539588949734	9.89245954006594	9.93158688415593	10.0412817130222	9.9099998244865	9.8130539959796	10.042537741778	10.0207294398641	10.0512417742389	10.4218675498152	10.0998971889768	9.69337232184469	9.95901941334819	10.1858524205631	9.78067807862232	9.71471323553374	10.0419045934163	10.0001839519775	9.55115555556361	9.91594649805231	10.3849931767293	10.0057824935362	10.0309537317936
PHF2-FBXO21	6.6061070429008	6.19259743824709	6.19809290398237	5.07250062334802	6.63025985835311	5.81368047636258	6.67327418342057	6.38027833797631	5.88291532091056	6.73203338898936	6.60970194799258	6.22629012137321	6.34594771763599	6.22275324402554	7.14800654562126	5.99067451699595	6.75646693203953	6.46146166034382	6.4274798741135	7.50273130362726	6.43170032864558	7.47196752102857	6.98464332599325	6.72861487820589	7.19296105599938	6.3192273267383	6.06456423437527	6.85965086659539	7.0737920982814	6.59959696132771	6.17006183820365	6.87062072006775	6.37600661686858	6.92478504086083	6.40315036649396	6.46777188809702
RBM34-FBXO21	6.52221760849554	6.80551459152315	7.06775509369265	7.1360580812088	7.19519961813668	6.84530699805723	7.54759889891542	7.08595957056565	6.47402724372424	6.90401087407011	8.89970228234938	7.43980114342	6.98323828797632	6.82390648347473	7.76352840850521	6.54079697450533	7.22402770604336	7.04114535803944	6.66009736422856	6.54811987586052	6.94861349947161	8.23668300729487	7.97527137802663	7.13420781649526	6.68854577224798	6.78090681627226	6.35712832345625	5.81613338934311	7.9813243056518	7.05623742612615	6.71875869331696	7.31045793028301	6.72418982400472	7.22477104084892	6.78533738403671	7.39690994239459
SAFB2-FBXO21	6.83527251621777	6.94324947014718	6.92828655637695	6.88276206656857	7.29337918508386	6.65142851669279	7.02082081129208	6.85008252014373	6.43782077703082	7.14985283190271	8.5592554409487	7.41388254831955	6.99078675165256	6.94696820825757	7.73956049553189	7.1796905898853	7.51115988253372	7.10409211204478	6.98331481516971	6.72473881562124	7.12138236367795	7.5755531495512	7.10385999779542	7.07833240387134	7.96855566584084	7.09061381920459	7.07358905441156	7.84227653119869	5.34066058975932	6.92212139249595	7.10302062342615	8.65781290563596	7.02551850345702	6.61998853677616	6.93327039692242	6.91934176807302
ZNF136-FBXO21	16.8116541328407	17.3305775785407	17.3580327962283	17.2712132006647	17.0006189292774	17.5291067487291	17.0320468797364	17.2987261630448	17.5456315430275	17.5855605426269	16.2824985540124	16.7954668421604	17.3880011578383	17.2940750018177	16.8155406431973	17.265988935494	17.2924915214948	17.214928280026	17.1279124870467	16.9503398016727	17.3443616800603	16.9842053805569	17.4183894518531	17.3600625516618	16.5097525589061	17.3339142740593	17.5252890199795	16.5414893708283	17.7502112764427	17.4395018713511	17.5030235066533	16.2392640678611	17.1927135521667	17.5173021841262	17.4424265891232	17.4687378767714
ZNF350-FBXO21	7.6082784826215	6.9219774014787	6.90076475022397	7.24774943903071	7.24428780928827	7.05161698029667	7.34538475229795	7.02935301537195	6.03698128133249	6.59969795330937	8.64133770438218	6.75923844036396	6.84642902597923	6.97426073134554	7.44898096273485	7.04511916375438	6.9790738035195	6.99766362338855	7.11791527312133	6.89642878431846	6.79286363493465	6.88820048543327	6.879408078094	6.97137987629129	7.96829090928817	7.00292621399815	7.40999303956359	8.44545241679019	5.81366251819118	7.03731113267733	6.88216923082703	7.80130272143096	7.13815660797957	6.15045601840795	6.79389474612292	6.4237322850601
PRKDC-ASXL1	6.11573561680382	5.7651985354087	6.15895439041591	5.91674495589214	6.28510866892226	6.31067246299079	6.47012852225532	6.20214366455812	6.14782238058118	6.15075522352079	6.84039976871574	6.64060679771409	6.34383921051908	6.06598721933932	6.23666774628941	6.06953046993705	6.65732332034582	6.33222784486126	6.50974358954274	6.03866335121378	6.06031901859876	6.06596181033575	5.95774615895962	6.21120694510778	6.0237520887667	5.90572389217841	7.52489934924115	7.47995144845	6.06807550365329	6.42765430566736	6.10506863316192	4.26802195209304	6.01205888156683	6.36770691165194	6.43947482544851	6.27051362345804
EWSR1-ASXL1	6.03232796406452	5.9904380760818	5.98648389453834	5.67394399480102	6.1261173754483	5.80532798387797	5.90751026748258	5.96304226300821	5.68563803609987	5.94637684023981	6.64160139224691	7.00635100415793	6.21822267677493	5.82621839982602	6.3868738985156	6.14343187907369	7.44708779124561	5.92574932928171	6.01529230078745	5.40004973900194	4.50311531215698	5.80832572461858	5.16568530954851	5.74047223142594	5.68492258520033	6.36701930872167	6.82734804171196	9.56153305504969	5.59686610196854	5.27404347149758	5.59792445162383	3.55115973079033	5.66979648175287	5.87698768388799	5.32489651662387	5.53787973762115
HMG20B-ASXL1	4.91912758781237	5.17950494908413	4.80941919534153	4.52276026785688	4.94609935332676	4.74262717494912	5.45350591526157	4.813392296366	4.17935757173876	4.45177341250316	5.44661863293992	5.99457156265885	5.03194197411675	5.03355452934828	5.22960406607781	4.91157084601801	6.16845790879539	4.93017576894189	4.91959259451943	3.67277820382107	3.14155533176756	3.94854069410025	2.78436342906591	4.47599606382346	4.28847320841693	4.76618139848502	5.89529842106258	11.993131228517	4.00096307426658	4.51327772210031	3.71917347096695	-0.458383417072056	4.080885672921	4.59240795002857	3.38871025048222	3.61787338235483
SETX-ASXL1	4.88193065892591	4.72708959407635	4.79599131448919	4.66264623167658	4.97677411172856	4.95442671473276	4.73289748616443	4.83619032436172	4.79031264241941	4.58389026415482	5.39752726331302	5.57955091408978	5.07161658821623	4.32535007013722	5.27263853770459	4.85205213019938	6.59143220431126	4.96958127727228	4.9152520208056	4.30387549792833	4.50584664274903	4.61574447953677	4.27495320983758	5.08042049311929	4.81675136942029	5.11397315100623	5.80423090825315	7.23861888568381	4.47044857215988	5.12093873835319	5.47506694501912	3.28075477255406	4.64764391717087	4.42972390244098	5.08451406971412	4.88254886952923
SUPT16H-ASXL1	4.78814640817792	4.43837787192298	4.84151873044436	3.66598656323377	4.89854927439829	4.47256019315364	5.14429641597023	4.83000064526382	4.28974160746819	4.85185467087821	5.95519482318848	6.25707438431424	4.64946326751726	4.6458269801926	5.22687990906599	4.93381681947038	5.49510698903967	4.7147903927808	5.431999198141	3.69784922774728	1.97994102663033	3.70369871143554	3.20300121958193	3.48843216776317	3.80856384676603	4.77961341571957	5.11360808091911	10.8680553048374	3.97899525130202	3.10569656333974	2.6508426018801	-0.595548377068774	3.38441590780091	4.10127099065527	3.23569256462599	3.3317990079918
ZNF184-ASXL1	5.53743319048721	5.56117471425789	5.64912123692693	4.80959736432486	5.69921188581758	5.3790235844333	5.60715057068937	5.57752242909025	5.41289469951619	5.577864277283	6.36473125284431	6.31949526965192	5.74689349463921	5.20335921148383	5.82891600621274	5.61540144185716	7.0084547726986	5.64403868603931	5.41263442662589	5.37250905660518	3.4618185418348	4.92206653008671	4.44347739308323	5.13265032131598	4.78125609308982	5.31560198518756	7.24545725586484	8.64906033588245	4.66632301619261	5.01729673193189	4.98683195710693	1.83528040930278	5.09478953807121	5.33866367146524	4.98785325832492	4.92056602846273
SRPK1-ASXL1	7.21531412848503	7.73938111370728	7.5313848492311	7.13646024429707	7.60460617462374	7.49234529323749	7.57927313413185	7.53386389111054	7.62895595849182	7.34365940459011	7.55359688787752	7.76389757157787	7.5050202576279	7.36762141139468	7.85571114494746	7.61488825164494	8.9005353120632	7.46583142013881	7.26330587134055	7.85254078202459	7.16842335908876	7.49479007789395	7.13390390206294	7.43168919673815	7.36232731582776	7.500995107958	8.17854547574046	8.60148574482476	7.33452557246463	7.47583499065662	7.27374656180832	6.92786943959779	7.60249929783953	7.77565105362756	7.44098121457687	7.30649401972488
TBPL1-ASXL1	10.7961411515082	10.5294650321073	11.2240420873113	11.9333635483725	11.0671393857688	11.0666894347104	11.2646967578665	11.3733789609082	11.4747572066049	11.2432315993581	10.9876399461006	11.125341120911	11.4792159051659	10.8254431143958	11.3714829298287	11.2734247952317	12.5943357460889	11.290515636899	10.8580927866803	11.5492677614849	12.2293565413025	11.7337466441363	11.9116156909564	11.9581535011158	11.5388026980438	11.4894960483508	11.210615407086	10.0288615602165	11.6293797097019	11.820090155845	12.279284288402	12.8590294429603	11.8054973083339	11.2290851295568	11.8020349021327	11.814616363135
NFE2L1-ASXL1	4.96338534149037	5.54933891405682	5.04056183120719	4.48750944663365	5.21093118880984	4.96548450782508	5.61016283495385	5.24976878601898	4.63973944898575	4.8588698044304	5.66641169817382	6.63205171229069	5.09455443047433	4.7459788295822	5.37584599117253	5.07181852036543	6.39895082466217	5.1679135828829	5.45563279603378	4.00287000159163	2.3865057379811	4.04200507847145	4.24087899851497	4.36253463474223	4.08763725600248	5.10769851429214	7.09437084062651	11.7148326821214	4.38175462236613	3.93553470743923	3.9593593193615	-1.0359799279756	3.89823128265115	4.8042472779314	3.7961837162085	3.92359491280895
NOTCH3-ASXL1	5.1181698744447	5.48834953586645	5.23707368405205	4.05023697484179	5.17190358309612	5.29693066104406	5.22570367079715	5.10599237171095	5.02044636354945	5.04630659065812	5.66477088282373	6.22576136433091	5.24921681727214	4.47587074577012	5.47575252017384	5.19881871975517	5.95778168768999	5.21872569074739	5.23818402943132	4.88953798512293	3.87939022256269	4.70324754268404	4.64856467100211	5.03203649743966	4.95804630807882	4.99885502703931	6.75675043932294	7.50390706844431	4.57172949769246	5.23130864949445	5.24513842941545	2.93137903848969	4.93787765905928	4.99320109507127	5.74238073254442	4.82525173932149
ZNF711-ASXL1	5.0382443695716	4.90155461576703	5.19317229267791	4.38166329598148	5.24305193159391	4.77189037674381	5.46715238674433	5.26071913668231	4.86584152759353	4.8383721789436	5.8260458837792	6.36410438784532	5.35865612119187	4.77331957098259	5.48347805166614	5.15446004034975	6.88476272464717	5.16507836154297	5.51861622892753	4.64282729600484	2.94974807290889	3.83143339074259	3.04088411561774	4.3240443843748	4.08196624002034	4.64510613274138	6.83202868402802	11.1791914370212	4.0863487767288	4.90789524848759	3.83605141078183	-1.31792390624878	4.12516088100978	4.64093041245759	3.60611980593154	4.01896058387968
ZNF250-ASXL1	6.43049779068497	6.07700502726546	6.5207379999742	6.75577125874399	6.56131072366321	6.40571861214444	6.80606278166729	6.56515598234547	6.67645500112282	6.52105793100674	6.73488501840674	6.78844932704061	6.70335564572649	6.21004108550437	6.85218248999772	6.54216726701571	7.48495069849169	6.64395519787392	6.299916003475	6.81168332237695	6.52111944709868	6.34498248500424	6.17247978825418	6.68416318663543	6.54641711266879	6.75175599708022	6.59037839499999	7.89658471521511	6.33275449044082	6.87482550601352	6.86726916283723	5.38519273998904	6.5779859228831	6.56011414183683	7.10955355147999	6.52424164499719
SRCAP-ASXL1	5.37778003509236	5.80348574481511	5.95319516606453	6.18476437694379	6.01443347747875	5.60863345069664	6.10131557030792	5.81498966703394	5.62091897340623	5.91079131863647	6.28662903853281	6.18390539567181	6.08240768766855	5.28264454421453	6.36424692280833	5.90519621085912	7.91849308195914	6.01298268702936	5.25438046705163	5.89365846463542	5.59686791669756	5.94672908942549	5.61133250843832	6.22941759410138	5.99334885639361	6.0293755973964	6.49785450932805	7.63493768193976	5.62086533099713	6.18737172460939	6.30063156616026	5.33976036374052	5.82530103489324	5.65563790866807	6.33857885157391	6.01173539468445
MORC2-ASXL1	4.92286088049246	4.99899531689931	5.10607858777274	4.98228795938141	5.0762688807192	4.86344461996228	5.3709101352634	5.04189431426943	5.49272013058855	4.77782937852078	5.51990091812146	5.28731233130881	5.11142537960812	4.48377267204464	5.38296380560044	5.00159158501849	6.56942964499095	5.02631321821137	4.82738400857997	4.2689400907047	3.53675185594238	4.12699385415279	3.1985519552949	4.52319672468936	4.33709700824421	4.50035044634524	6.1062507337072	10.1882120021913	4.56329609326423	4.86404368915646	4.34947838395436	-0.0460070246768538	4.37051870241734	4.83801409454907	4.06701112512667	4.084572389614
ARID5B-ASXL1	5.25604919776328	5.36733543278015	5.07424652760307	4.55837971738875	5.22936784418154	4.99804424432007	5.46174728131312	5.16166220934223	4.5444669579252	4.85674563373411	5.93278923162974	6.25610527087392	5.17384367461175	4.53357680834308	5.35074284045078	5.14442417590064	6.47864072049013	5.1038280515175	5.42382272309571	4.12037187346579	3.21200687811046	4.42107160021256	4.11223841818614	4.63342843791658	4.69505587253032	5.25706197128409	5.34336256062377	9.92035671693986	4.51910384316668	4.53566835947963	5.03791975339095	1.60778946653269	4.52633532714422	4.45997314164602	3.8081695329483	4.36219932282157
ATF6-ASXL1	5.63138112672108	5.40986853564469	5.66970113621458	5.61487724801056	5.72206309293914	5.36378691699286	5.93495233456912	5.72184711797338	6.08222488544557	5.56385093619808	5.91963062413697	5.49247898826491	5.61873684360759	5.66295032686055	5.99888814666723	5.74918981333856	6.73443521045112	5.69229003424499	6.09825459419542	5.3850922951207	4.36163781734814	5.05801943683036	5.13210423799545	5.20431893305737	5.21138085842081	5.44661575406433	6.44566730680154	8.76327958928957	5.30986821594956	5.22427593045265	4.53272434540906	2.46685440407735	5.07971607117389	5.90803694087936	4.92705880235327	4.93675233164404
BANP-ASXL1	5.58902885210338	6.16084518784947	5.89919084407467	5.3721276313308	5.93374638336451	5.89489825219627	5.9560627785676	5.92285076211398	5.92389916705733	5.74142803929814	6.17917359166493	6.34633840328982	5.94178701827406	5.44005590572668	6.08470712839215	5.87531434199541	6.97865910656489	5.89969009481932	5.63563928812937	6.07397406087821	5.30963938643998	5.83155913323537	5.40965806264428	5.84070855935018	5.74219229014264	5.58390463279906	6.78711914042154	6.71023845920159	5.45195218050196	6.08925511571611	5.8932800390711	5.17383677853104	5.93191396738035	5.92992412918034	6.05417070596442	5.70462235953165
BARX1-ASXL1	5.6816284073181	6.00786653674355	5.49590777525127	5.41056417935772	5.64118819002015	5.45372319276856	5.76389939008943	5.70921275663234	5.69893573961193	5.50718900856229	6.33095137721722	6.2123202281565	5.76936394656857	5.05847162761938	5.70745534752636	5.55195637485396	6.26731176782316	5.67236006261533	5.68833857559902	5.09058436856064	4.42108685022176	5.37057513759173	5.33529872434318	5.64930411829718	5.34535090633521	5.71830262729861	6.98872227146971	8.43737988198775	5.5311337738746	5.70436133120158	5.71676740266145	2.97780558655496	5.38781100317449	5.80289803607364	5.71732020954239	5.64667659888126
DYRK1A-ASXL1	5.88383659466774	6.14536905492206	6.07729188618262	5.20972961337253	6.16212913123574	6.14095784330662	6.04552295068652	6.10079049931817	5.98589437427849	6.00645522694387	6.44899447181689	6.50264929655538	6.22307607474865	5.9080969849085	6.30595635496445	6.13625828076275	6.97547633366888	6.11122558542274	5.92963835345968	6.20804850466178	4.543202853114	5.70704067175478	5.21668835984276	5.72704306535536	5.69595596757677	5.63299192161207	7.17781650312625	7.73578588793977	5.34446353665962	5.94393279301072	5.65570019416685	4.12256628433866	5.79626634789493	6.01584251275862	5.52220788838467	5.5044213698322
E2F2-ASXL1	5.28992065449003	5.17614478834521	5.33916585872257	4.66902340967309	5.56159851951814	5.21963908022543	5.75250399020389	5.39403439125179	5.41122417653558	5.35251260345655	6.12119807909751	5.83191256067563	5.16275494954714	4.89197946251042	5.62687819653004	5.42116734581083	6.21891263083035	5.31682354832188	5.73286991249485	4.96982029549601	3.64381845917644	4.61498931291949	4.31351630598193	4.95025503244176	4.99210719959002	5.00742396630432	5.96850754155926	9.65755663630065	4.87489397290149	4.46745978176699	4.72260853702113	1.82538247442889	4.6294709030643	5.40808253435227	5.34905917064786	4.71037438175624
FOXN3-ASXL1	5.1666169037144	4.73854340625803	5.4161690083379	5.83556823432491	5.52791077566954	5.28909720802983	5.37869024623969	5.55475671325242	5.13412586842708	5.09165144612112	5.87158384246058	6.51796116774513	5.5358674541591	5.70816224735226	5.71949148810904	5.49063216121547	7.89824611300799	5.4400181205631	5.44481739233873	4.53046958586789	3.67957444590928	4.48773602196654	4.28505631390368	4.69534632874854	4.77633127788657	5.47751909977391	3.99242231420838	8.97104724931603	4.66907358183163	4.64410911048788	4.31144432598296	2.08280649766613	4.49591473504103	4.79725520689284	3.83669761065374	4.5258579667115
HOXA1-ASXL1	6.12639345190183	4.99502601834621	5.70513825160529	4.84441667714928	5.82653502943541	5.34136511074261	5.88593260266993	5.45460465650517	5.45373022384871	5.68533003458928	6.23608685405333	5.89175725313703	5.50448376069779	4.72981784977587	6.002064226963	5.8363195069274	6.41908883037318	5.57024880437498	5.87580070826286	5.45801003452419	4.30210446911846	4.94960563420358	4.85999965289649	5.25669373558921	5.30554919976993	5.43861834294074	7.02259328695598	8.9343540437813	5.25065935870161	5.48570052093687	4.97454106039356	2.85275773828546	5.34413710427762	5.96494707994508	6.17315252087587	5.15207268170325
IRF5-ASXL1	5.86077537166437	6.06771744423388	5.85107991492714	5.54802770650512	5.97424661697102	5.72652666152077	6.03832367085835	5.95714126735062	5.76889356364569	5.80674218638596	6.31454937747115	6.39003874406026	6.01851832972081	5.36358567015508	6.14976935192713	6.01766123475872	6.77240328090267	5.94908753721327	6.0092493030742	5.94066685477218	4.15559680601363	5.50060319529318	5.02438384541992	5.59439535572442	5.3795847994009	5.601404757748	6.87577579152097	9.1893336285065	5.27173056410714	5.37681659471532	5.50433136528977	3.0732025015926	5.38748588221206	5.74649017364504	5.06314655274768	5.45452850453921
KLF7-ASXL1	5.28654394114747	5.35457489094048	5.50199125326313	5.25454958028409	5.55965448679292	5.31941318122888	5.71964689090315	5.53335473163179	5.70045545454677	5.39855669262256	6.03562522923534	5.84437236286246	5.66875095920221	4.66004162965116	5.76960703971872	5.45852610149485	7.03016517986944	5.47570880439694	5.28296855411054	5.11931330873465	5.23980321850094	5.19540507029835	4.13969094308906	5.50184355916718	5.33702253365526	5.8379200897684	6.18216115740269	8.62742646927006	5.2193210273948	5.99815701159436	5.74762480028446	2.59191925124843	5.46885139962015	5.5674893541167	6.3418153391533	5.36038185132428
TAZ-ASXL1	7.63930884685374	7.77925046226903	7.80919136460454	8.25314031833472	7.78569949908632	7.63507701201414	7.83050966408464	7.74366763914142	8.02029930936061	7.41705236804552	7.87602430452006	7.94170156647309	7.76935026587361	7.67791964873206	8.00001710796801	7.75590975652787	9.11973358007705	7.71698398663895	7.72704817547873	7.73525143837409	7.36258605355408	7.47869449364106	7.49339010538527	7.60138224967321	7.59486918596799	7.78651380477214	6.71094066319128	9.12381361641523	7.6120268493131	7.49585568595472	7.56651323032759	7.15656240977022	7.6295077265265	7.844314814765	7.2292588532318	7.5558482878226
ZBED5-ASXL1	5.49115457620056	4.85463904079965	5.62329311886415	5.37724025537052	5.66466044544563	5.53798451540628	5.67718060603664	5.43153264762786	5.28017307128405	5.42214265696212	5.99063413569712	6.52567756796259	5.34888711189561	5.64544676993914	5.9042867127089	5.68340379634108	7.23848360310048	5.62470075638824	5.69586148856875	4.93188287701784	3.28066581532397	4.63692140382045	5.02480054617081	4.68692311371446	4.87143579718726	5.54878615367635	6.20186739411506	8.97156553611411	4.91678961199625	4.53438665122047	4.2890493666586	1.8463363678639	4.71570370467107	5.43432497937546	3.58633559022788	4.68065061932211
ZNF282-ASXL1	4.90030326043852	4.72414368678153	5.18122282412108	4.90168910661927	5.10630630049738	5.13181562674175	5.44596760836976	5.06575842555137	5.39569165255966	5.21443342835329	5.1882145571191	5.73997064013136	5.14662271188928	5.55011875361426	5.44625357971813	5.2230192900923	6.38963819716572	5.02537183004537	5.3996840576601	4.45897132905827	2.84931919480123	4.43582979222629	3.73629013191966	4.40388451795197	4.42221054441973	4.9742831902726	5.75371646478384	9.11153546221263	4.37154259378627	4.51049553203117	3.57599812771353	0.831398213447216	4.29339184346325	5.32017636261901	4.16718693356005	4.50124954409799
ZNF350-ASXL1	5.70477397448497	5.67994380599677	5.53115583345378	4.92395407720855	5.67154984327367	5.4463759789608	5.86876343900441	5.53257049179159	5.70673086517128	5.47598755260377	6.16985034031298	5.71585984032978	5.50733713980071	5.35369455742882	5.79939395164469	5.56107123864874	5.46890049625729	5.50782924977581	5.71829295991441	5.22117588814959	4.56231468164168	5.05361278857679	4.62617499394442	5.30891101895958	5.05878772360265	5.44723037838733	7.00090115860577	9.43517347672704	5.14374213106638	5.56993437285651	5.03439088114744	2.01361785330384	5.07683032241107	5.85856681641822	4.92262314038059	5.19122165849605
ZNF407-ASXL1	5.0870546841054	4.54540699349101	4.85363662830758	3.50086691898929	4.97032129045915	4.60364323897798	4.87749725629789	4.85480983067583	4.82580451842362	4.8654141935527	5.99359450162981	6.3941330881526	4.7590900255943	3.98709878777764	5.15201796226972	4.7775643235217	5.82117099231787	4.76190058104186	5.03488791937644	3.55156248784205	2.07115689169464	3.66389018465755	2.993378610862	4.00295110125979	4.00443153773303	4.29932661068847	6.98006815174942	10.9628793244506	3.7023963862584	4.24871729904584	3.66789282293619	-1.54579620309704	3.80418177611482	4.57073878840181	3.99214919016272	3.56840285950892
ZNF549-ASXL1	6.9594325294411	6.83948869673011	7.12271140145552	7.18062937448462	7.17014941035916	7.0241741823786	7.22222090910972	7.16211061765037	7.36511976424217	7.20730320970148	7.44938046045951	6.53109410903303	7.0728823964856	6.7969648415158	7.10942190412149	7.15342222336935	6.80728119034697	7.12371931328033	7.10673579070851	7.28739439813154	6.92165822484156	7.15417199593371	7.08868060359758	7.16370112904268	7.24055814222794	7.12593029866605	8.10468095127101	7.60278272536536	7.09307173923932	7.37142596721368	7.2342368743698	6.6987866264123	7.13513746491591	7.17982921045804	7.94225191695637	7.30920961200663
